fec_id,name,state,district,party,office,incumbent_challenge,candidate_status,bioguide_id,ballotpedia_id,govtrack_id,twitter_name,partisan_score_twitter,partisan_score_nominate,partisan_score_govtrack
H2NC07138,"LEE, DENTON",NC,13,DEMOCRATIC PARTY,House,Challenger,P,NA,Denton_Lee,NA,dentonleenc,0.32743183924884856,NA,NA
H2FL15241,"LEE, LAUREL MRS.",FL,15,REPUBLICAN PARTY,House,Incumbent,C,L000597,Laurel_Lee,456892,replaurellee,0.059868681042305916,0.464,0.24779219760457816
H2FL15241,"LEE, LAUREL MRS.",FL,15,REPUBLICAN PARTY,House,Incumbent,C,L000597,Laurel_Lee,456892,vote_laurel,0.059868681042305916,0.464,0.24779219760457816
H4TX18054,"LEE, SHEILA JACKSON",TX,18,DEMOCRATIC PARTY,House,Incumbent,C,J000032,Sheila_Jackson_Lee,400199,jacksonlee18,0.9298687656230599,0.46,0.7912742109285953
H4TX18054,"LEE, SHEILA JACKSON",TX,18,DEMOCRATIC PARTY,House,Incumbent,C,J000032,Sheila_Jackson_Lee,400199,sjl4hrc,0.9298687656230599,0.46,0.7912742109285953
H4TX18054,"LEE, SHEILA JACKSON",TX,18,DEMOCRATIC PARTY,House,Incumbent,C,J000032,Sheila_Jackson_Lee,400199,jacksonleetx18,0.9298687656230599,0.46,0.7912742109285953
H2PA18200,"LEE, SUMMER",PA,12,DEMOCRATIC PARTY,House,Incumbent,C,L000602,Summer_Lee,456935,repsummerlee,0.8911738314033694,0.496,0.43796700672927047
H6NV04020,"LEE, SUSIE",NV,3,DEMOCRATIC PARTY,House,Incumbent,C,L000590,Susie_Lee,412802,susieleenv,0.9497362635718386,0.259,0.2982496563512842
H6NV04020,"LEE, SUSIE",NV,3,DEMOCRATIC PARTY,House,Incumbent,C,L000590,Susie_Lee,412802,repsusielee,0.9497362635718386,0.259,0.2982496563512842
H2TN05420,"LEE, TIMOTHY BRUCE",TN,5,REPUBLICAN PARTY,House,Open seat,P,NA,Timothy_Lee_(Tennessee),NA,NA,NA,NA,NA
H2NC12229,"LEE, TYLER",NC,12,REPUBLICAN PARTY,House,Challenger,P,NA,Tyler_Lee,NA,votetylerlee,0.9138105724728458,NA,NA
H2TN05354,"LEE, WILLIAM BAXTER",TN,5,REPUBLICAN PARTY,House,Open seat,P,NA,NA,NA,NA,NA,NA,NA
H2TN39015,"LEEDS, PETER MR",TN,39,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2IA03127,"LEFFLER, GARY D",IA,3,REPUBLICAN PARTY,House,Challenger,N,NA,Gary_Leffler,NA,lefflercongress,0.9405779026275891,NA,NA
H0NM03102,"LEGER FERNANDEZ, TERESA",NM,3,DEMOCRATIC PARTY,House,Incumbent,C,L000273,Teresa_Leger_Fernandez,456835,teresafornm,0.9056192537315549,0.331,0.55935224023324
H0NM03102,"LEGER FERNANDEZ, TERESA",NM,3,DEMOCRATIC PARTY,House,Incumbent,C,L000273,Teresa_Leger_Fernandez,456835,repteresalf,0.9056192537315549,0.331,0.55935224023324
H2CT01197,"LEGNANI, ANDREW JOSEPH",CT,1,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2KY04212,"LEHMAN, MATTHEW",KY,4,DEMOCRATIC PARTY,House,Challenger,N,NA,Matthew_Lehman_(Kentucky),NA,lehman4kentucky,0.4312442499144815,NA,NA
H2FL12131,"LEISER, CHRISTOPHER MR.",FL,12,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA
H2MD05585,"LEMON, MICHAEL S",MD,5,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2MI03171,"LEMONS-JOHNSON, AUDRA MRS.",MI,3,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA
H2ID01184,"LENNEY, BRIAN",ID,1,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA
H2CA12216,"LENTZ, GREG",CA,12,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2TX09156,"LEON, JIMMY",TX,9,REPUBLICAN PARTY,House,Challenger,P,NA,Jimmy_Leon,NA,NA,NA,NA,NA
H2TX09149,"LEON, JIMMY I",TX,9,REPUBLICAN PARTY,House,Challenger,N,NA,Jimmy_Leon,NA,NA,NA,NA,NA
H8TX28203,"LEONE, ROSS LYNN",TX,15,LIBERTARIAN PARTY,House,Challenger,N,NA,Ross_Leone,NA,NA,NA,NA,NA
H2TX15245,"LERMA, JOHN C",TX,15,REPUBLICAN PARTY,House,Challenger,N,NA,John_Lerma,NA,NA,NA,NA,NA
H8AZ08158,"LESKO, DEBBIE",AZ,8,REPUBLICAN PARTY,House,Incumbent,C,L000589,Debbie_Lesko,412745,repdlesko,0.8975687112117012,0.616,0.8419061158998091
H8AZ08158,"LESKO, DEBBIE",AZ,8,REPUBLICAN PARTY,House,Incumbent,C,L000589,Debbie_Lesko,412745,debbielesko,0.8975687112117012,0.616,0.8419061158998091
H2LA05126,"LETLOW, JULIA",LA,5,REPUBLICAN PARTY,House,Incumbent,C,L000595,Julia_Letlow,456859,repjulialetlow,0.4566823818622172,0.412,0.10228364617995234
H2LA05126,"LETLOW, JULIA",LA,5,REPUBLICAN PARTY,House,Incumbent,C,L000595,Julia_Letlow,456859,jbletlow,0.4566823818622172,0.412,0.10228364617995234
H2ME01149,"LEVASSEUR, SHAWN",ME,1,LIBERTARIAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2TX01088,"LEVI, ROBERT",TX,1,INDEPENDENT,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA
H8MI09118,"LEVIN, ANDY",MI,11,DEMOCRATIC PARTY,House,Incumbent,P,L000592,Andy_Levin,412785,andy_levin,0.9844040568845286,NA,0.7061814047943447
H8CA49058,"LEVIN, MIKE",CA,49,DEMOCRATIC PARTY,House,Incumbent,C,L000593,Mike_Levin,412760,mikelevin,0.9477738086966461,0.358,0.552803494487285
H8CA49058,"LEVIN, MIKE",CA,49,DEMOCRATIC PARTY,House,Incumbent,C,L000593,Mike_Levin,412760,mikelevin,0.9477738086966461,0.358,0.5624744259548247
H8CA49058,"LEVIN, MIKE",CA,49,DEMOCRATIC PARTY,House,Incumbent,C,L000593,Mike_Levin,412760,repmikelevin,0.9477738086966461,0.358,0.552803494487285
H8CA49058,"LEVIN, MIKE",CA,49,DEMOCRATIC PARTY,House,Incumbent,C,L000593,Mike_Levin,412760,repmikelevin,0.9477738086966461,0.358,0.5624744259548247
H2ID02224,"LEVY, DANIEL ALGIERS LUCAS",ID,2,REPUBLICAN PARTY,House,Challenger,N,NA,Daniel_Algiers_Lucas_Levy,NA,algierz,0.6628882152258746,NA,NA
H2CO04151,"LEWIS, BOB",CO,4,REPUBLICAN PARTY,House,Challenger,C,NA,Robert_Lewis_(Colorado_congressional_candidate),NA,NA,NA,NA,NA
H2MI03221,"LEWIS, JAMIE",MI,3,LIBERTARIAN PARTY,House,Challenger,N,NA,Jamie_Lewis,NA,NA,NA,NA,NA
H2MD04323,"LEWIS, JAZZ",MD,4,DEMOCRATIC PARTY,House,Open seat,P,NA,NA,NA,NA,NA,NA,NA
H8VA06138,"LEWIS, JENNIFER",VA,6,DEMOCRATIC PARTY,House,Challenger,P,NA,Jennifer_Lewis_(Virginia),NA,jenniferforva,NA,NA,NA
H2IL01307,"LEWIS, MARCUS",IL,1,DEMOCRATIC PARTY,House,Open seat,N,NA,Marcus_Lewis,NA,NA,NA,NA,NA
H2TX19072,"LEWIS, NATHAN ALLEN",TX,19,INDEPENDENT,House,Challenger,N,NA,Nathan_Lewis,NA,nlewis1111,NA,NA,NA
H2SC01143,"LEWIS, TIMOTHY",SC,1,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2KY45017,"LEYTON, MATHEW JEFF MR",KY,45,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H8IN01096,"LEYVA, MARK J",IN,1,REPUBLICAN PARTY,House,Challenger,N,NA,Mark_Leyva,NA,NA,NA,NA,NA
H2NY10274,"LI, JIMMY JIANG",NY,10,DEMOCRATIC PARTY,House,Challenger,C,NA,Jimmy_Jiang_Li,NA,NA,NA,NA,NA
H2GA19019,"LIBBERMAN, CATHERINE MRS",GA,19,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2OH07274,"LICURSI, VINCE",OH,7,WRITE-IN,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H4CA33119,"LIEU, TED",CA,36,DEMOCRATIC PARTY,House,Incumbent,C,L000582,Ted_Lieu,412616,reptedlieu,0.8523866203290251,0.378,0.6690662176320639
H4CA33119,"LIEU, TED",CA,36,DEMOCRATIC PARTY,House,Incumbent,C,L000582,Ted_Lieu,412616,tedlieu,0.8523866203290251,0.378,0.6690662176320639
H0CA33216,"LIEW, SARAH SUN DR.",CA,33,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA
H2FL07149,"LIGGETT, JEREMY",FL,7,REPUBLICAN PARTY,House,Open seat,C,NA,NA,NA,NA,NA,NA,NA
H2AZ05165,"LINDBERG, TRAVIS J",AZ,5,INDEPENDENT,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H8KY02080,"LINDERMAN, HANK",KY,2,DEMOCRATIC PARTY,House,Challenger,P,NA,Hank_Linderman,NA,hank4ky,0.16143216367396018,NA,NA
H2MN07121,"LINDQUIST, MARK J.",MN,7,DEMOCRATIC-FARMER-LABOR,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA
H2TN03185,"LINDSEY, BABO",TN,3,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2TN03193,"LINDSEY, LUCY JELLYBEAN",TN,3,INDEPENDENT,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H0TX34034,"LINGSCH, ROD",TX,37,REPUBLICAN PARTY,House,Open seat,N,NA,Rod_Lingsch,NA,NA,NA,NA,NA
H2VA08152,"LIPSMAN, KARINA",VA,8,REPUBLICAN PARTY,House,Challenger,P,NA,Karina_Lipsman,NA,karinacongress,NA,NA,NA
H2TX23132,"LIRA, JOHN",TX,23,DEMOCRATIC PARTY,House,Challenger,P,NA,John_Lira_(Texas),NA,liraforcongress,0.19060381435644314,NA,NA
H2GA01264,"LITCHFIELD, GEORGE E MR. II",GA,1,CONSERVATIVE PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2MA09221,"LITTLES, MARK",MA,9,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA
H2AZ02428,"LIZER, MYRON",AZ,2,REPUBLICAN PARTY,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA
H2MO07218,"LOCKWOOD, BRYCE F.",MO,7,DEMOCRATIC PARTY,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA
H2MD04372,"LOEB, ERIC",MD,4,REPUBLICAN PARTY,House,Open seat,P,NA,Eric_Loeb,NA,NA,NA,NA,NA
H4CA16049,"LOFGREN, ZOE",CA,18,DEMOCRATIC PARTY,House,Incumbent,C,L000397,Zoe_Lofgren,400245,repzoelofgren,0.9264881035737009,0.4,0.6155965276364712
H4CA16049,"LOFGREN, ZOE",CA,18,DEMOCRATIC PARTY,House,Incumbent,C,L000397,Zoe_Lofgren,400245,zoelofgren,0.9264881035737009,0.4,0.6155965276364712
H2CT05222,"LOGAN, GEORGE S",CT,5,REPUBLICAN PARTY,House,Challenger,P,NA,George_Logan_(Connecticut),NA,gsloganct,0.891722049310451,NA,NA
H2IL17121,"LOGEMANN, JONATHAN",IL,17,DEMOCRATIC PARTY,House,Open seat,C,NA,Jonathan_Logemann,NA,mrlogemann,0.8825038300207695,NA,NA
H2AZ03160,"LOGSDON, JOSHUA",AZ,3,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2IL16081,"LOMBARDI, JACK MR II",IL,14,REPUBLICAN PARTY,House,Challenger,N,NA,Jack_Lombardi_II,NA,jacklombardi,NA,NA,NA
H6MO07235,"LOMBARDI-OLIVE, CAMILLE",MO,7,REPUBLICAN PARTY,House,Open seat,N,NA,Camille_Lombardi-Olive,NA,NA,NA,NA,NA
H2FL01282,"LOMBARDO, MARK",FL,1,REPUBLICAN PARTY,House,Challenger,C,NA,Mark_Lombardo,NA,NA,NA,NA,NA
H2GA09259,"LONDON, JOHN",GA,9,REPUBLICAN PARTY,House,Challenger,N,NA,John_London,NA,NA,NA,NA,NA
H2CO08145,"LONG, TIMOTHY LOUIS",CO,8,UNAFFILIATED,House,Open seat,C,NA,Tim_Long_(Colorado),NA,NA,NA,NA,NA
H0FL21078,"LOOMER, LAURA",FL,11,REPUBLICAN PARTY,House,Challenger,P,NA,Laura_Loomer,NA,NA,NA,NA,NA
H2TX23165,"LOPEZ, FRANCISCO JR",TX,23,INDEPENDENT,House,Challenger,P,NA,Francisco_Lopez_(Texas),NA,usborderpatriot,NA,NA,NA
H2CA40076,"LOPEZ, JAZMIN NICOLE",CA,42,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2AZ09167,"LOPEZ, JESUS RENE JR.",AZ,9,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA
H2TX07069,"LOPEZ, ROLAND",TX,38,REPUBLICAN PARTY,House,Open seat,P,NA,Roland_Lopez,NA,texansforlopez,0.9195883586607465,NA,NA
H2MN04177,"LOR XIONG, MAY",MN,4,REPUBLICAN PARTY,House,Challenger,P,NA,May_Lor_Xiong,NA,xiongmay,0.8895603206488518,NA,NA
H2MI01142,"LORINSER, ROBERT JAMES",MI,1,DEMOCRATIC PARTY,House,Challenger,N,NA,Bob_Lorinser,NA,NA,NA,NA,NA
H2MI08162,"LOTT, CHERIE",MI,11,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA
H2VA10166,"LOTT, PAUL KINNEY MR. SR",VA,10,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2TX27281,"LOUDERBACK, ANDREW JOHN",TX,27,REPUBLICAN PARTY,House,Challenger,P,NA,A.J._Louderback,NA,louderbackaj,NA,NA,NA
H4GA11061,"LOUDERMILK, BARRY",GA,11,REPUBLICAN PARTY,House,Incumbent,N,L000583,Barry_Loudermilk,412624,standwithbarry,0.9035480229571122,0.684,0.2660419260496427
H4GA11061,"LOUDERMILK, BARRY",GA,11,REPUBLICAN PARTY,House,Incumbent,N,L000583,Barry_Loudermilk,412624,reploudermilk,0.9035480229571122,0.684,0.2660419260496427
H2NM01219,"LOUIS, GEORGENE",NM,1,DEMOCRATIC PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA
H2VA05075,"LOWE, KIMBERLY",VA,9,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA
H2FL10333,"LOWE, THUY",FL,10,REPUBLICAN PARTY,House,Open seat,P,NA,Thuy_Lowe,NA,thuy_lowe,NA,NA,NA
H2AZ02352,"LOWELL, DOUGLAS",AZ,2,REPUBLICAN PARTY,House,Open seat,C,NA,NA,NA,NA,NA,NA,NA
H2AK01190,"LOWENFELS, JEFF",AK,0,NON-PARTY,House,Open seat,P,NA,Jeff_Lowenfels,NA,gardenerjeff,NA,NA,NA
H2CA00104,"LOWENTHAL, ALAN",CA,47,DEMOCRATIC PARTY,House,NA,P,L000579,NA,412521,replowenthal,0.9368312941002311,NA,0.7847646484965556
H2TX21144,"LOWRY, ROBERT DR.",TX,21,REPUBLICAN PARTY,House,Challenger,C,NA,Robert_Lowry,NA,drrobertlowry,0.3619626602409056,NA,NA
H2NY05142,"LOZADA, FRANK J",NY,5,DEMOCRATIC PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA
H4OK06056,"LUCAS, FRANK D.",OK,3,REPUBLICAN PARTY,House,Incumbent,C,L000491,Frank_Lucas,400247,repfranklucas,0.9019061138484128,0.366,0.0662071754864837
H4OK06056,"LUCAS, FRANK D.",OK,3,REPUBLICAN PARTY,House,Incumbent,C,L000491,Frank_Lucas,400247,frankdlucas,0.9019061138484128,0.366,0.0662071754864837
H2IN01206,"LUCAS, MARTIN",IN,1,REPUBLICAN PARTY,House,Challenger,N,NA,Martin_Lucas,NA,votelucas2022,NA,NA,NA
H2AZ09241,"LUCIER, DAVID",AZ,9,WRITE-IN,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2CA41157,"LUCIO, JOHN MICHAEL",CA,41,REPUBLICAN PARTY,House,Challenger,N,NA,John_Michael_Lucio,NA,NA,NA,NA,NA
H2NJ10253,"LUDDEN, KENDAL",NJ,10,LIBERAL PARTY,House,Challenger,N,NA,Kendal_Ludden,NA,NA,NA,NA,NA
H2NJ10246,"LUDDEN, KENDAL",NJ,10,LIBERAL PARTY,House,Challenger,N,NA,Kendal_Ludden,NA,NA,NA,NA,NA
H8MO09153,"LUETKEMEYER, W BLAINE",MO,3,REPUBLICAN PARTY,House,Incumbent,C,L000569,NA,412292,repblaine,0.8973991015485399,0.444,0.27938946096226536
H8MO09153,"LUETKEMEYER, W BLAINE",MO,3,REPUBLICAN PARTY,House,Incumbent,C,L000569,NA,412292,luetkemeyerb,0.8973991015485399,0.444,0.27938946096226536
H2CA25200,"LUEVANOS, RUTH",CA,25,DEMOCRATIC PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA
H2CO07238,"LUJAN, JP",CO,7,WRITE-IN,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2NM02225,"LUNA, ELISEO",NM,2,WRITE-IN,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2NM01185,"LUND, SHERIDAN JOSHUA",NM,1,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2NC11288,"LUNSFORD, BYNUM M",NC,11,DEMOCRATIC PARTY,House,Challenger,N,NA,Bynum_Lunsford,NA,NA,NA,NA,NA
H8VA02111,"LURIA, ELAINE",VA,2,DEMOCRATIC PARTY,House,Incumbent,P,L000591,Elaine_Luria,412830,elaineluriava,0.9175284864587185,NA,0.3146331331968484
H8VA02111,"LURIA, ELAINE",VA,2,DEMOCRATIC PARTY,House,Incumbent,P,L000591,Elaine_Luria,412830,elaineluria,0.9175284864587185,NA,0.3146331331968484
H2GA14101,"LUTIN, CHARLES DAVID DOCTOR",GA,14,REPUBLICAN PARTY,House,Challenger,P,NA,Charles_Lutin,NA,NA,NA,NA,NA
H2TX08182,"LUTTRELL, MORGAN JOE",TX,8,REPUBLICAN PARTY,House,Incumbent,C,L000603,Morgan_Luttrell,456942,repluttrell,0.9265621164396907,0.707,0.22477160632090776
H2TX08182,"LUTTRELL, MORGAN JOE",TX,8,REPUBLICAN PARTY,House,Incumbent,C,L000603,Morgan_Luttrell,456942,mluttrelltx,0.9265621164396907,0.707,0.22477160632090776
H8CA32062,"LUTZ, MARY ANN",CA,32,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2LA02297,"LUX, DANIEL ANTHONY",LA,2,REPUBLICAN PARTY,House,Challenger,C,NA,Dan_Lux,NA,votedlux,NA,NA,NA
H2CA01219,"LYDON, ROBERT K",CA,1,DEMOCRATIC PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA
H2KY04204,"LYKINS, JARROD MASON",KY,4,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H8NY10081,"LYNCH, HOLLY",NY,10,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2MA09072,"LYNCH, STEPHEN",MA,8,DEMOCRATIC PARTY,House,Incumbent,C,L000562,Stephen_Lynch,400249,repstephenlynch,0.9015587626677528,0.349,0.6706656292321487
H2MA09072,"LYNCH, STEPHEN",MA,8,DEMOCRATIC PARTY,House,Incumbent,C,L000562,Stephen_Lynch,400249,replynch,0.9015587626677528,0.349,0.6706656292321487
H2IL02214,"LYNCH, THOMAS",IL,2,REPUBLICAN PARTY,House,Challenger,N,NA,Thomas_Lynch_(Illinois),NA,NA,NA,NA,NA
H6FL13189,"LYNN, ERIC",FL,13,DEMOCRATIC PARTY,House,Open seat,P,NA,Eric_Lynn,NA,ericlynnfl,0.721277920195872,NA,NA
H2CA47170,"LYONS, MICHELLE",CA,47,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA
H2AK01232,"LYONS, ROBERT",AK,0,REPUBLICAN PARTY,House,Open seat,N,NA,Robert_Lyons,NA,NA,NA,NA,NA
H8OH13154,"LYRAS, LOUIS GEORGE",OH,6,DEMOCRATIC PARTY,House,Challenger,C,NA,Lou_Lyras,NA,NA,NA,NA,NA
H2CA20151,"MACAULEY, JAMES",CA,20,REPUBLICAN PARTY,House,Challenger,N,NA,James_Macauley,NA,macauleyjim,0.8867668188601057,NA,NA
H2GA05182,"MACBAGITO, CHARLOTTE",GA,5,DEMOCRATIC PARTY,House,Challenger,P,NA,Charlotte_Macbagito,NA,NA,NA,NA,NA
H2ME01164,"MACDONALD, ALAN H.",ME,1,WRITE-IN,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H0SC01394,"MACE, NANCY",SC,1,REPUBLICAN PARTY,House,Incumbent,C,M000194,Nancy_Mace,456843,nancymace,0.821513921595201,0.364,0.22446224181274488
H0SC01394,"MACE, NANCY",SC,1,REPUBLICAN PARTY,House,Incumbent,C,M000194,Nancy_Mace,456843,repnancymace,0.821513921595201,0.364,0.22446224181274488
H2TX33230,"MACGLAFLIN, ROBERT JAMES",TX,33,REPUBLICAN PARTY,House,Challenger,C,NA,Robert_MacGlaflin,NA,NA,NA,NA,NA
H2FL04203,"MACIE, MARA HEATHER",FL,5,REPUBLICAN PARTY,House,Challenger,P,NA,Mara_Macie,NA,maramacie,0.3750026769427819,NA,NA
H8PA15195,"MACKENZIE, RYAN EDWARD",PA,7,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA
H2VT01100,"MADDEN, LIAM",VT,0,INDEPENDENT,House,Open seat,P,NA,NA,NA,NA,NA,NA,NA
H2IN01164,"MADDEN, THOMAS DANIEL",IN,1,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2CA09147,"MADISON, JONATHAN",CA,9,REPUBLICAN PARTY,House,Open seat,P,NA,Jonathan_Emmanuel_Madison,NA,jemadison,0.631444436713501,NA,NA
H2RI02184,"MAGAZINER, SETH",RI,2,DEMOCRATIC PARTY,House,Incumbent,C,M001223,Seth_Magaziner,456937,rep_magaziner,0.9337164053760052,0.281,0.3947505180123556
H2RI02184,"MAGAZINER, SETH",RI,2,DEMOCRATIC PARTY,House,Incumbent,C,M001223,Seth_Magaziner,456937,sethmagaziner,0.9337164053760052,0.281,0.3947505180123556
H2NC10140,"MAGNOTTA, MICHAEL",NC,10,REPUBLICAN PARTY,House,Challenger,N,NA,Michael_Magnotta,NA,magnottathe,NA,NA,NA
H2CA22181,"MAGSIG, NATHAN",CA,5,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA
H4TN04221,"MAGYER, JOSEPH ""KRISHNADAS""",TN,4,INDEPENDENT,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2WA10071,"MAHAFFY, ERIC",WA,10,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2CA22215,"MAHER, MICHAEL A",CA,21,REPUBLICAN PARTY,House,Challenger,C,NA,Michael_Maher_(California),NA,maher4congress,NA,NA,NA
H2CA40092,"MAHMOOD, ASIF DR.",CA,40,DEMOCRATIC PARTY,House,Challenger,P,NA,Asif_Mahmood,NA,drmahmood40,0.9505282946667,NA,NA
H2MO06269,"MAIDMENT, EDWARD A. (ANDY)",MO,6,LIBERTARIAN PARTY,House,Challenger,N,NA,Edward_Anders_Maidment,NA,anders_maidment,NA,NA,NA
H2CA05111,"MAIN, DAVID NATHAN",CA,5,REPUBLICAN PARTY,House,Challenger,P,NA,David_Main,NA,NA,NA,NA,NA
H2OH09155,"MAJEWSKI, J R",OH,9,REPUBLICAN PARTY,House,Challenger,P,NA,J.R._Majewski,NA,NA,NA,NA,NA
H2NY24168,"MAJOK, CHOL-AWAN A",NY,24,DEMOCRATIC PARTY,House,Open seat,P,NA,NA,NA,NA,NA,NA,NA
H2DC01060,"MAJORS, BRUCE POWELL MR.",DC,0,LIBERTARIAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H0FL13133,"MAKKI, AMANDA",FL,13,REPUBLICAN PARTY,House,Open seat,P,NA,Amanda_Makki,NA,amandamakki,0.9362175027215045,NA,NA
H2TN01122,"MAKROM, AHMED MATTHEW",TN,1,INDEPENDENT,House,Challenger,N,NA,Matt_Makrom,NA,NA,NA,NA,NA
H2NV03187,"MALGERI, NOAH",NV,3,REPUBLICAN PARTY,House,Challenger,C,NA,Noah_Malgeri,NA,noah4nv,NA,NA,NA
H8NJ07223,"MALINOWSKI, TOM",NJ,7,DEMOCRATIC PARTY,House,Incumbent,P,M001203,Tom_Malinowski,412798,malinowski,0.519625299417567,NA,0.5102961375976771
H2CA28204,"MALKI, DANIEL",CA,28,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
H2OH07241,"MALLEY, PATRICK A.",OH,7,DEMOCRATIC PARTY,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA
H0NY11078,"MALLIOTAKIS, NICOLE",NY,11,REPUBLICAN PARTY,House,Incumbent,C,M000317,Nicole_Malliotakis,456837,repmalliotakis,0.9375349202488084,0.297,0.13388304058073297
H0NY11078,"MALLIOTAKIS, NICOLE",NY,11,REPUBLICAN PARTY,House,Incumbent,C,M000317,Nicole_Malliotakis,456837,nmalliotakis,0.9375349202488084,0.297,0.13388304058073297
H2NY14037,"MALONEY, CAROLYN B.",NY,12,DEMOCRATIC PARTY,House,Incumbent,P,M000087,Carolyn_Maloney,400251,carolynbmaloney,0.9427245635861181,NA,0.62755576939
H2NY14037,"MALONEY, CAROLYN B.",NY,12,DEMOCRATIC PARTY,House,Incumbent,P,M000087,Carolyn_Maloney,400251,carolynbmaloney,0.9427245635861181,NA,0.7675386293557176
H2NY14037,"MALONEY, CAROLYN B.",NY,12,DEMOCRATIC PARTY,House,Incumbent,P,M000087,Carolyn_Maloney,400251,repmaloney,0.9427245635861181,NA,0.62755576939
H2NY14037,"MALONEY, CAROLYN B.",NY,12,DEMOCRATIC PARTY,House,Incumbent,P,M000087,Carolyn_Maloney,400251,repmaloney,0.9427245635861181,NA,0.7675386293557176
H2NY22139,"MALONEY, SEAN PATRICK",NY,17,DEMOCRATIC PARTY,House,Incumbent,P,M001185,Sean_Maloney,412562,spmaloney,0.9488613107378391,NA,0.5286425837742958
H2NY22139,"MALONEY, SEAN PATRICK",NY,17,DEMOCRATIC PARTY,House,Incumbent,P,M001185,Sean_Maloney,412562,repseanmaloney,0.9488613107378391,NA,0.5286425837742958
H2NC09175,"MAMMADOV, RAMIN",NC,14,DEMOCRATIC PARTY,House,Open seat,C,NA,Ram_Mammadov,NA,ram4congress,0.9045871511944307,NA,NA
H2WI06075,"MANES, MATTHEW LEONARD",WI,6,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA
