"job_id","job_title","location","salary_currency","salary_min","salary_max","website","highest_ed","years_exp","continent","country","skills"
"38344","senior data analyst","Colombia","USD",92000,130000,"ai-jobs.net",NA,NA,"Americas","Colombia","Agile, Architecture, DataOps, Data quality, Jira, SQL, Collaboration, Tableau"
"38372","data science intern","United States",NA,NA,NA,"ai-jobs.net",NA,NA,"Americas","United States","Biology, Engineering, Machine Learning, Python, Data science, Collaboration, Statistics, Programming"
"38339","data analyst","United States","USD",42000,60000,"ai-jobs.net","master",1,"Americas","United States","Computer Science, Data analysis, Engineering, Finance, Mathematics, Power BI, Python, Qlik, R, SQL, Statistics, Collaboration, Data engineering, Data visualization, Tableau"
"38348","head data analytics card","South Africa","USD",44000,81000,"ai-jobs.net",NA,7,"Africa","South Africa","Business Intelligence, Classification, Computer Science, Data analysis, Data Analytics, Data management, Engineering, Pipelines, SAS, SQL, .NET, Data visualization, Data science, Programming"
"38293","sr data engineer java developer","India","USD",115000,180000,"ai-jobs.net","master",4,"Asia","India","Agile, Angular, APIs, Architecture, Big Data, Computer Science, DB2, Git, Hadoop, HBase, Kafka, Maven, Microservices, MongoDB, MySQL, NoSQL, PostgreSQL, React, Spark, Testing, Programming, Automation, Collaboration, Problem solving, Communication"
"38346","data analyst remote","Poland","USD",92000,130000,"ai-jobs.net",NA,1,"Europe","Poland","Data analysis, Data governance, Data Mining, Data quality, Data visualization, Excel, Jira, KPIs, Power BI, Qlik, RDBMS, SQL, Statistics, Tableau, Data collection, Collaboration, Microsoft Office, Statistical analysis"
"38356","sql data analyst","United States","USD",42000,60000,"ai-jobs.net",NA,1,"Americas","United States","Computer Science, Data Analytics, Excel, KPIs, Mathematics, SQL, Statistics, Optimization, Teradata, Collaboration"
"38362","repository administration and data quality dqrs","Portugal","USD",39000,73000,"ai-jobs.net","master",NA,"Europe","Portugal","Banking, Data analysis, Data management, Data quality, Engineering, Leadership, Finance, Database management"
"38384","data engineer credit card mount laurel nj wilmington de charlotte nc","United States","USD",95000,171000,"ai-jobs.net","bachelor",NA,"Americas","United States","Agile, AWS, Azure, Banking, CI/CD, Computer Science, Data visualization, Data warehouse, Data Warehousing, DevOps, Engineering, ETL, Informatica, Mathematics, Oracle, SQL, SSIS, Statistics, Programming, Leadership, Data integration, Data validation, Fraud risk, Teradata, Data science, Predictive analytics, Communication"
"38336","data architect","Belgium","USD",135000,195000,"ai-jobs.net",NA,NA,"Europe","Belgium","APIs, Azure, Big Data, BigQuery, CI/CD, Databricks, Data management, Data quality, DevOps, Engineering, GCP, Google Cloud, Hadoop, NoSQL, Python, Scala, Security, Spark, SQL, Streaming, Teradata, Collaboration, API, Data integration, Data wrangling, Programming, C#, Data storage, Testing, Communication"
"38355","data analyst","United Kingdom","USD",62000,135000,"ai-jobs.net",NA,NA,"Europe","United Kingdom","Business Intelligence, Data analysis, Data warehouse, Engineering, Power BI, Data engineering, Data visualization, SQL"
"38379","project manager data science analytics","United Kingdom","USD",62000,115000,"ai-jobs.net","master",NA,"Europe","United Kingdom","Data science, Collaboration, Scrum, Project management, Leadership, Communication"
"38304","stage data analyst power bi hf","France",NA,NA,NA,"ai-jobs.net",NA,NA,"Europe","France","Excel, Power BI, Robotics, RPA, Collaboration, SharePoint"
"38357","senior data analytics manager","United Kingdom","USD",120000,145000,"ai-jobs.net",NA,NA,"Europe","United Kingdom","A/B testing, Amplitude, Banking, Data Analytics, Economics, Machine Learning, Mathematics, ML models, Python, SQL, Statistics, STEM, Collaboration, Data science, Data visualization, Automation, Leadership"
"38255","data engineer","Mexico","USD",73000,120000,"ai-jobs.net",NA,NA,"Americas","Mexico","AWS, CI/CD, Data pipelines, Genetics, Git, Pipelines, PySpark, Python, Spark, SQL, Data processing, Testing"
"38310","consultant senior data visualisation hf","France","USD",62000,115000,"ai-jobs.net",NA,NA,"Europe","France","Big Data, Data management, PHP, Power BI, Python, Qlik, QlikView, Robotics, RPA, Collaboration, .NET, Tableau, Communication, Data visualization"
"38241","senior data engineer","Brazil","USD",115000,180000,"ai-jobs.net",NA,NA,"Americas","Brazil","Architecture, Big Data, Computer Science, Data warehouse, DynamoDB, Elasticsearch, Engineering, ETL, GCP, Git, HBase, MongoDB, NoSQL, OLAP, Privacy, Python, SQL, Data modeling, Cloud computing"
"38258","data engineer","India","USD",115000,180000,"ai-jobs.net",NA,8,"Asia","India","Agile, Airflow, AWS, Azure, Banking, Big Data, Consulting, Data Analytics, Data management, Data Warehousing, Django, Engineering, Finance, GCP, Git, MySQL, Node.js, Prototyping, Python, RDBMS, Research, Ruby, Scala, Scrum, Security, Shell scripting, SQL, Business acumen, .NET, Automation, Testing, Data security, Scripting, Data modeling, Data engineering, Programming"
"38275","race robotic research engineer pipe cutting and welding","United Kingdom","USD",150000,249000,"ai-jobs.net","phd",NA,"Europe","United Kingdom","Engineering, MATLAB, PhD, Python, Research, Robotics, VR, Collaboration, Communication, Programming, C++"
"38243","senior data engineer","United States","USD",115000,180000,"ai-jobs.net","master",5,"Americas","United States","Architecture, Classification, Computer Science, CSV, Data management, Engineering, JSON, Machine Learning, Mathematics, RDBMS, Security, SQL, Statistics, Data science, Optimization, Data engineering, Programming, XML"
"38296","machine learning engineer  internship programme  months","United Kingdom",NA,NA,NA,"ai-jobs.net","phd",NA,"Europe","United Kingdom","C++, Computer Science, Deep Learning, HPC, Machine Learning, Mathematics, PhD, Physics, Python, PyTorch, TensorFlow, Data science, Curiosity, Testing, Model training, Collaboration, Leadership, Programming, Problem solving, C"
"38286","data architect with aws","Spain","USD",62000,115000,"ai-jobs.net","master",NA,"Europe","Spain","Architecture, Athena, AWS, Azure, Business Intelligence, Consulting, Databricks, Data governance, Data management, Data quality, Data strategy, Data warehouse, ETL, Kafka, Kinesis, Lambda, Oracle, Pipelines, Power BI, QuickSight, Redshift, SageMaker, Tableau, Communication, Data integration, Talend, Data visualization"
"38221","data analyst",NA,"USD",92000,130000,"ai-jobs.net",NA,2,NA,NA,"Amplitude, BigQuery, Data quality, Data Studio, Data visualization, Engineering, GCP, Google Cloud, KPIs, Looker, Python, R, SQL, Collaboration, Data engineering, Data collection, Tableau, Communication"
"38268","lead bi data science","France","USD",62000,115000,"ai-jobs.net",NA,NA,"Europe","France","Agile, Big Data, Data analysis, Data Analytics, Databricks, Data quality, Data strategy, E-commerce, Engineering, Finance, FinTech, Kanban, Looker, Machine Learning, NoSQL, Research, Scrum, Snowflake, Data science, Data engineering, Data visualization, Communication, SQL, Business acumen, Critical thinking, Collaboration"
"38267","research data scientist","United States","USD",90000,173000,"ai-jobs.net","phd",NA,"Americas","United States","Computer Science, Data visualization, Mathematics, MongoDB, PhD, Physics, Python, Research, Data science, Communication, Statistics, Bioinformatics"
"38225","finance operations data analyst","France","USD",75000,130000,"ai-jobs.net",NA,NA,"Europe","France","Business Intelligence, Excel, Finance, Metabase, Collaboration, Data visualization, Project management, SQL"
"38236","software developer machine learning","United States","USD",115000,175000,"ai-jobs.net","bachelor",NA,"Americas","United States","Computer Science, Computer Vision, Engineering, Genetics, Jupyter, Machine Learning, OpenCV, Python, PyTorch, TensorFlow, TensorRT, C, C++, C#, Teamwork, Collaboration"
"38257","data engineer","United States","USD",95000,120000,"ai-jobs.net","bachelor",5,"Americas","United States","Agile, Architecture, Computer Science, Consulting, Data pipelines, Data quality, Data warehouse, Data Warehousing, Engineering, ETL, Pipelines, Python, Snowflake, SQL, Tableau, Testing, Data storage, Data modeling, Project management, Communication"
"38266","bi developeranalyst","India","USD",55000,102000,"ai-jobs.net","bachelor",3,"Asia","India","Agile, Architecture, Business Intelligence, Computer Science, Data warehouse, Data Warehousing, ELT, Engineering, Linux, Oracle, RDBMS, Security, Shell scripting, Collaboration, Database management, Oracle Database, Unix, Scripting, Automation, SQL, Problem solving"
"38253","junior data engineer","United Kingdom","USD",61000,135000,"ai-jobs.net",NA,NA,"Europe","United Kingdom","Consulting, Data Analytics, Data management, DataOps, Data pipelines, Data quality, Engineering, Pipelines, Privacy, PySpark, Python, Sports industry, SQL, Machine Learning, Data visualization, Collaboration, Testing, Curiosity"
"38249","sales data engineer","Pakistan","USD",115000,180000,"ai-jobs.net",NA,5,"Asia","Pakistan","Airflow, Architecture, Big Data, Distributed Systems, Docker, Engineering, Kubernetes, Machine Learning, Privacy, Python, Redshift, Ruby, Scala, Snowflake, Leadership, .NET, Data engineering, Programming, SQL, Data modeling, Collaboration"
"38269","gerente sr de data science vaga afirmativa para mulheres","Brazil","USD",49000,92000,"ai-jobs.net",NA,NA,"Americas","Brazil","APIs, Lidar, MongoDB, Python, React, SQL"
"38274","ainlp researcher hf","France","USD",56000,105000,"ai-jobs.net",NA,NA,"Europe","France","Agile, Clustering, Keras, Machine Learning, NLP, Python, PyTorch, TensorFlow, Collaboration, Communication, Vue"
"38295","machine learning engineer researcher  programme","United Kingdom","USD",30000,108000,"ai-jobs.net","phd",NA,"Europe","United Kingdom","C++, Computer Science, Deep Learning, HPC, Machine Learning, Mathematics, PhD, Physics, Python, PyTorch, TensorFlow, Data science, Programming, Problem solving, Testing, Model training, Collaboration, Leadership, C"
"38234","associate manager data analytics","India","USD",45000,84000,"ai-jobs.net",NA,12,"Asia","India","Agile, Azure, Data Analytics, Data visualization, ETL, MS SQL, MySQL, Oracle, Power BI, RDBMS, Scrum, SQL, SSIS, Communication, Talend"
"38292","staff data engineer full stack","India","USD",115000,180000,"ai-jobs.net","master",8,"Asia","India","Agile, Angular, APIs, Architecture, Big Data, Computer Science, DB2, Git, Hadoop, HBase, Kafka, Maven, Microservices, MongoDB, MySQL, NoSQL, PostgreSQL, React, Automation, Collaboration, Communication, Spark"
"38303","referent data cloud big data fh","France","USD",62000,115000,"ai-jobs.net",NA,NA,"Europe","France","Agile, Ansible, Architecture, AWS, Azure, Big Data, DevOps, Docker, GCP, Git, GitHub, Google Cloud, Kubernetes, Python, Scala, Snowflake, Spark, Collaboration, Communication, Leadership, SQL"
"38244","lead data engineer","France","USD",103000,160000,"ai-jobs.net",NA,NA,"Europe","France","Agile, Airflow, Architecture, AWS, Azure, Banking, Big Data, CI/CD, Databricks, Data strategy, E-commerce, Engineering, ETL, GCP, GitLab, Hadoop, Kafka, Linux, Looker, Python, Snowflake, Data engineering, Data science, Data processing, Spark, Optimization"
"38272","market data specialist feeds","Singapore","USD",70000,148000,"ai-jobs.net",NA,NA,"Asia","Singapore","DataOps, Engineering, Automation, Communication, Linux, Command line, Programming"
"38263","engineer data","South Africa","USD",48000,90000,"ai-jobs.net",NA,NA,"Africa","South Africa","Agile, APIs, Architecture, Big Data, Data management, Data pipelines, DevOps, Engineering, MS SQL, Pipelines, Security, Spark, SQL, Testing, .NET, Data engineering, Collaboration, Unstructured data, Data integration, Programming, Data driven decision making, Automation"
"38250","director data engineering","India","USD",2e+05,297000,"ai-jobs.net","phd",12,"Asia","India","Agile, Architecture, Big Data, Engineering, Hadoop, KPIs, Market research, PhD, Research, Data processing, Leadership, Data engineering, Streaming, Collaboration, Data science, Agile methodologies, Communication, Storytelling"
"38311","compliance reportingdata visualization designer","Portugal","USD",39000,73000,"ai-jobs.net",NA,NA,"Europe","Portugal","Banking, Business Intelligence, C++, Data visualization, Excel, Power BI, SQL, Tableau, Programming, C, Communication"
"38247","sql data engineer developer","Mexico","USD",95000,171000,"ai-jobs.net",NA,4,"Americas","Mexico","Agile, DevOps, Git, MS SQL, Power BI, Privacy, SDLC, SQL, SSIS, Agile methodologies, Problem solving"
"38282","data cloud data engineer senior consultantmanager open to all locations in aus","Australia","USD",115000,180000,"ai-jobs.net",NA,NA,"Oceania","Australia","Agile, Architecture, Athena, AWS, Azure, Big Data, Cassandra, CI/CD, Databricks, Data management, DataOps, Data pipelines, Data quality, Data strategy, Data Warehousing, DevOps, DynamoDB, EC2, Engineering, ETL, Flink, Hadoop, HBase, Kafka, Kinesis, Kubernetes, Lambda, Machine Learning, MongoDB, MySQL, NoSQL, Pipelines, PostgreSQL, Python, R, Redshift, SAS, Scala, Snowflake, Spark, SQL, Statistics, STEM, Streaming, Terraform, Collaboration, Automation, Data engineering, Communication, Problem solving, Programming, C#, Testing, Data visualization, Statistical analysis, Predictive analytics"
